"sex","race","age","education","state","y"
"2.Female","1.White","45-54","1.NoCollege","CO",0
"2.Female","1.White","55+","3.CollegeOrMore","TN",0
"2.Female","1.White","55+","3.CollegeOrMore","TN",1
"2.Female","1.White","55+","3.CollegeOrMore","RI",1
"2.Female","1.White","55+","3.CollegeOrMore","AL",0
"2.Female","1.White","55+","3.CollegeOrMore","ND",0
"2.Female","1.White","55+","2.SomeCollege","AR",0
"2.Female","1.White","45-54","3.CollegeOrMore","ID",0
"2.Female","1.White","45-54","3.CollegeOrMore","NM",0
"2.Female","1.White","45-54","2.SomeCollege","AR",0
"2.Female","1.White","55+","2.SomeCollege","NM",1
"2.Female","1.White","45-54","2.SomeCollege","MT",0
"2.Female","1.White","55+","2.SomeCollege","ME",1
"2.Female","1.White","45-54","2.SomeCollege","WV",1
"2.Female","1.White","45-54","2.SomeCollege","NE",1
"2.Female","1.White","45-54","1.NoCollege","SD",1
"2.Female","1.White","55+","2.SomeCollege","GA",0
"2.Female","1.White","45-54","1.NoCollege","ND",0
"2.Female","1.White","45-54","2.SomeCollege","AZ",0
"2.Female","1.White","45-54","3.CollegeOrMore","NJ",0
"2.Female","1.White","45-54","2.SomeCollege","WV",0
"2.Female","1.White","55+","3.CollegeOrMore","ID",1
"2.Female","1.White","55+","1.NoCollege","DE",0
"2.Female","1.White","55+","3.CollegeOrMore","ID",1
"2.Female","1.White","55+","3.CollegeOrMore","WY",0
"2.Female","1.White","45-54","2.SomeCollege","WV",0
"2.Female","1.White","55+","1.NoCollege","MA",1
"2.Female","1.White","55+","2.SomeCollege","OK",0
"2.Female","1.White","45-54","2.SomeCollege","AZ",0
"2.Female","1.White","45-54","3.CollegeOrMore","SD",0
"2.Female","1.White","55+","2.SomeCollege","ND",1
"2.Female","1.White","55+","2.SomeCollege","AL",0
"2.Female","1.White","45-54","2.SomeCollege","OR",1
"2.Female","1.White","45-54","2.SomeCollege","MO",1
"2.Female","1.White","45-54","2.SomeCollege","AK",0
"2.Female","1.White","55+","1.NoCollege","DE",1
"2.Female","1.White","45-54","1.NoCollege","TN",0
"2.Female","1.White","45-54","2.SomeCollege","IA",1
"2.Female","1.White","45-54","1.NoCollege","MS",0
"2.Female","1.White","45-54","3.CollegeOrMore","IA",1
"2.Female","1.White","55+","2.SomeCollege","MI",1
"2.Female","1.White","45-54","2.SomeCollege","NC",0
"2.Female","1.White","55+","2.SomeCollege","UT",0
"2.Female","1.White","55+","3.CollegeOrMore","FL",1
"2.Female","1.White","55+","2.SomeCollege","KY",0
"2.Female","1.White","55+","2.SomeCollege","MN",1
"2.Female","1.White","55+","1.NoCollege","AR",1
"2.Female","1.White","55+","2.SomeCollege","AL",0
"2.Female","1.White","45-54","3.CollegeOrMore","MS",0
"2.Female","1.White","55+","1.NoCollege","OK",0
"2.Female","1.White","45-54","2.SomeCollege","GA",0
"2.Female","1.White","45-54","3.CollegeOrMore","FL",0
"2.Female","1.White","55+","2.SomeCollege","AR",1
"2.Female","1.White","55+","3.CollegeOrMore","KS",1
"2.Female","1.White","55+","2.SomeCollege","SC",1
"2.Female","1.White","45-54","1.NoCollege","NJ",0
"2.Female","1.White","55+","2.SomeCollege","KY",0
"2.Female","1.White","45-54","2.SomeCollege","NJ",0
"2.Female","1.White","45-54","2.SomeCollege","IA",0
"2.Female","1.White","45-54","2.SomeCollege","IN",1
"2.Female","1.White","55+","2.SomeCollege","KY",0
"2.Female","1.White","55+","3.CollegeOrMore","WA",1
"2.Female","1.White","45-54","2.SomeCollege","AR",0
"2.Female","1.White","55+","2.SomeCollege","IN",0
"2.Female","1.White","45-54","3.CollegeOrMore","UT",1
"2.Female","1.White","55+","2.SomeCollege","NC",0
"2.Female","1.White","55+","2.SomeCollege","DE",1
"2.Female","1.White","55+","1.NoCollege","CT",0
"2.Female","1.White","45-54","2.SomeCollege","ME",0
"2.Female","1.White","55+","3.CollegeOrMore","CT",0
"2.Female","1.White","55+","1.NoCollege","NJ",1
"2.Female","1.White","45-54","2.SomeCollege","CT",0
"2.Female","1.White","45-54","3.CollegeOrMore","OK",0
"2.Female","1.White","55+","2.SomeCollege","WA",0
"2.Female","1.White","45-54","3.CollegeOrMore","RI",1
"2.Female","1.White","45-54","3.CollegeOrMore","MS",0
"2.Female","1.White","55+","1.NoCollege","RI",0
"2.Female","1.White","55+","2.SomeCollege","RI",1
"2.Female","1.White","55+","1.NoCollege","RI",0
"2.Female","1.White","45-54","3.CollegeOrMore","AL",0
"2.Female","1.White","45-54","3.CollegeOrMore","SD",1
"2.Female","1.White","45-54","3.CollegeOrMore","NM",0
"2.Female","1.White","45-54","2.SomeCollege","WY",0
"2.Female","1.White","55+","1.NoCollege","RI",1
"2.Female","1.White","45-54","3.CollegeOrMore","NE",1
"2.Female","1.White","45-54","2.SomeCollege","NH",1
"2.Female","1.White","55+","1.NoCollege","RI",1
"2.Female","1.White","55+","3.CollegeOrMore","RI",1
"2.Female","1.White","55+","2.SomeCollege","NE",1
"2.Female","1.White","45-54","2.SomeCollege","KY",1
"2.Female","1.White","45-54","2.SomeCollege","CA",1
"2.Female","1.White","55+","2.SomeCollege","NC",0
"2.Female","1.White","45-54","2.SomeCollege","IN",0
"2.Female","1.White","45-54","2.SomeCollege","IL",0
"2.Female","1.White","45-54","3.CollegeOrMore","NC",0
"2.Female","1.White","45-54","1.NoCollege","TX",1
"2.Female","1.White","55+","3.CollegeOrMore","NH",0
"2.Female","1.White","55+","3.CollegeOrMore","MD",1
"2.Female","1.White","45-54","3.CollegeOrMore","VA",1
"2.Female","1.White","45-54","3.CollegeOrMore","IL",0
"2.Female","1.White","55+","3.CollegeOrMore","LA",0
"2.Female","1.White","45-54","3.CollegeOrMore","MA",0
"2.Female","1.White","55+","3.CollegeOrMore","KS",0
"2.Female","1.White","55+","2.SomeCollege","AR",0
"2.Female","1.White","55+","3.CollegeOrMore","MN",1
"2.Female","1.White","45-54","3.CollegeOrMore","MN",1
"2.Female","1.White","45-54","3.CollegeOrMore","IN",1
"2.Female","1.White","45-54","2.SomeCollege","LA",1
"2.Female","1.White","55+","2.SomeCollege","MI",1
"2.Female","1.White","55+","3.CollegeOrMore","VA",1
"2.Female","1.White","45-54","3.CollegeOrMore","DE",0
"2.Female","1.White","55+","2.SomeCollege","MD",0
"2.Female","1.White","45-54","1.NoCollege","ME",0
"2.Female","1.White","45-54","2.SomeCollege","OH",1
"2.Female","1.White","45-54","2.SomeCollege","VA",0
"2.Female","1.White","45-54","1.NoCollege","AR",1
"2.Female","1.White","45-54","3.CollegeOrMore","LA",0
"2.Female","1.White","55+","1.NoCollege","MT",1
"2.Female","1.White","45-54","2.SomeCollege","ND",0
"2.Female","1.White","55+","2.SomeCollege","CA",0
"2.Female","1.White","55+","2.SomeCollege","AL",0
"2.Female","1.White","55+","2.SomeCollege","VA",0
"2.Female","1.White","45-54","1.NoCollege","MT",0
"2.Female","1.White","45-54","1.NoCollege","PA",1
"2.Female","1.White","55+","2.SomeCollege","NH",1
"2.Female","1.White","45-54","3.CollegeOrMore","TN",0
"2.Female","1.White","45-54","3.CollegeOrMore","IA",1
"2.Female","1.White","55+","1.NoCollege","WY",0
"2.Female","1.White","45-54","1.NoCollege","WV",0
"2.Female","1.White","55+","1.NoCollege","KY",0
"2.Female","1.White","45-54","2.SomeCollege","VA",0
"2.Female","1.White","45-54","1.NoCollege","AZ",1
"2.Female","1.White","55+","3.CollegeOrMore","MD",0
"2.Female","1.White","45-54","3.CollegeOrMore","CO",0
"2.Female","1.White","45-54","2.SomeCollege","SD",0
"2.Female","1.White","55+","2.SomeCollege","OH",0
"2.Female","1.White","45-54","2.SomeCollege","IN",0
"2.Female","1.White","55+","3.CollegeOrMore","OH",0
"2.Female","1.White","55+","1.NoCollege","ID",0
"2.Female","1.White","45-54","2.SomeCollege","CO",0
"2.Female","1.White","45-54","1.NoCollege","VA",0
"2.Female","1.White","45-54","2.SomeCollege","MN",1
"2.Female","1.White","45-54","1.NoCollege","MA",1
"2.Female","1.White","45-54","2.SomeCollege","IA",1
"2.Female","1.White","45-54","1.NoCollege","ID",0
"2.Female","1.White","45-54","3.CollegeOrMore","RI",1
"2.Female","1.White","45-54","3.CollegeOrMore","VT",1
"2.Female","1.White","45-54","2.SomeCollege","VT",0
"2.Female","1.White","45-54","3.CollegeOrMore","IL",1
"2.Female","1.White","55+","2.SomeCollege","FL",0
"2.Female","1.White","55+","1.NoCollege","NJ",0
"2.Female","1.White","45-54","3.CollegeOrMore","SC",0
"2.Female","1.White","45-54","1.NoCollege","WI",1
"2.Female","1.White","55+","2.SomeCollege","AZ",1
"2.Female","1.White","55+","2.SomeCollege","KS",0
"2.Female","1.White","45-54","3.CollegeOrMore","IL",1
"2.Female","1.White","45-54","1.NoCollege","ME",1
"2.Female","1.White","45-54","2.SomeCollege","ME",1
"2.Female","1.White","45-54","3.CollegeOrMore","KY",0
"2.Female","1.White","55+","2.SomeCollege","WA",0
"2.Female","1.White","45-54","1.NoCollege","MT",0
"2.Female","1.White","45-54","1.NoCollege","MA",0
"2.Female","1.White","45-54","1.NoCollege","DE",0
"2.Female","1.White","45-54","3.CollegeOrMore","OR",0
"2.Female","1.White","55+","1.NoCollege","SD",0
"2.Female","1.White","45-54","3.CollegeOrMore","AR",0
"2.Female","1.White","55+","1.NoCollege","VT",0
"2.Female","1.White","45-54","2.SomeCollege","NV",0
"2.Female","1.White","55+","1.NoCollege","AR",0
"2.Female","1.White","55+","3.CollegeOrMore","IA",0
"2.Female","1.White","45-54","2.SomeCollege","SD",0
"2.Female","1.White","45-54","3.CollegeOrMore","NY",1
"2.Female","1.White","55+","2.SomeCollege","WY",1
"2.Female","1.White","55+","3.CollegeOrMore","OK",1
"2.Female","1.White","45-54","2.SomeCollege","OR",0
"2.Female","1.White","55+","2.SomeCollege","NV",0
"2.Female","1.White","45-54","2.SomeCollege","NY",1
"2.Female","1.White","45-54","3.CollegeOrMore","ME",1
"2.Female","1.White","55+","1.NoCollege","MT",0
"2.Female","1.White","55+","1.NoCollege","MS",0
"2.Female","1.White","55+","2.SomeCollege","MS",0
"2.Female","1.White","45-54","2.SomeCollege","VA",1
"2.Female","1.White","55+","1.NoCollege","DE",0
"2.Female","1.White","55+","2.SomeCollege","MT",1
"2.Female","1.White","45-54","2.SomeCollege","NM",0
"2.Female","1.White","55+","2.SomeCollege","RI",1
"2.Female","1.White","45-54","2.SomeCollege","AR",0
"2.Female","1.White","55+","1.NoCollege","FL",0
"2.Female","1.White","45-54","2.SomeCollege","IN",0
"2.Female","1.White","45-54","2.SomeCollege","VA",0
"2.Female","1.White","45-54","1.NoCollege","IA",0
"2.Female","1.White","45-54","3.CollegeOrMore","MO",0
"2.Female","1.White","45-54","3.CollegeOrMore","MN",0
"2.Female","1.White","55+","2.SomeCollege","NM",0
"2.Female","1.White","45-54","2.SomeCollege","TN",0
"2.Female","1.White","55+","3.CollegeOrMore","OH",0
"2.Female","1.White","45-54","2.SomeCollege","OR",0
"2.Female","1.White","45-54","1.NoCollege","ID",1
"2.Female","1.White","45-54","1.NoCollege","IN",0
"2.Female","1.White","45-54","3.CollegeOrMore","VA",1
"2.Female","1.White","45-54","2.SomeCollege","NH",1
"2.Female","1.White","45-54","1.NoCollege","RI",0
"2.Female","1.White","55+","2.SomeCollege","VT",0
"2.Female","1.White","45-54","3.CollegeOrMore","SD",1
"2.Female","1.White","55+","1.NoCollege","OH",0
"2.Female","1.White","45-54","3.CollegeOrMore","GA",0
"2.Female","1.White","55+","1.NoCollege","UT",1
"2.Female","1.White","45-54","1.NoCollege","MA",1
"2.Female","1.White","55+","2.SomeCollege","MN",0
"2.Female","1.White","45-54","1.NoCollege","PA",0
"2.Female","1.White","45-54","1.NoCollege","IN",0
"2.Female","1.White","55+","1.NoCollege","MO",1
"2.Female","1.White","45-54","2.SomeCollege","NY",1
"2.Female","1.White","55+","3.CollegeOrMore","MI",0
"2.Female","1.White","55+","2.SomeCollege","OR",1
"2.Female","1.White","55+","2.SomeCollege","OR",0
"2.Female","1.White","45-54","2.SomeCollege","ME",1
"2.Female","1.White","45-54","2.SomeCollege","SC",0
"2.Female","1.White","45-54","2.SomeCollege","CO",0
"2.Female","1.White","45-54","2.SomeCollege","SC",0
"2.Female","1.White","45-54","2.SomeCollege","SC",0
"2.Female","1.White","45-54","2.SomeCollege","KS",1
"2.Female","1.White","45-54","1.NoCollege","OH",1
"2.Female","1.White","45-54","2.SomeCollege","NE",0
"2.Female","1.White","55+","3.CollegeOrMore","WY",0
"2.Female","1.White","45-54","3.CollegeOrMore","NE",0
"2.Female","1.White","55+","3.CollegeOrMore","CA",0
"2.Female","1.White","45-54","2.SomeCollege","CA",1
"2.Female","1.White","45-54","3.CollegeOrMore","WA",1
"2.Female","1.White","45-54","3.CollegeOrMore","WA",0
"2.Female","1.White","45-54","3.CollegeOrMore","CO",0
"2.Female","1.White","45-54","2.SomeCollege","ME",1
"2.Female","1.White","45-54","2.SomeCollege","IL",1
"2.Female","1.White","55+","3.CollegeOrMore","IN",1
"2.Female","1.White","55+","2.SomeCollege","MS",1
"2.Female","1.White","45-54","2.SomeCollege","OK",0
"2.Female","1.White","55+","2.SomeCollege","PA",1
"2.Female","1.White","45-54","3.CollegeOrMore","GA",0
"2.Female","1.White","45-54","2.SomeCollege","ME",1
"2.Female","1.White","45-54","1.NoCollege","CT",0
"2.Female","1.White","45-54","1.NoCollege","WV",0
"2.Female","1.White","45-54","1.NoCollege","SC",0
"2.Female","1.White","45-54","1.NoCollege","ND",0
"2.Female","1.White","45-54","2.SomeCollege","PA",1
"2.Female","1.White","45-54","1.NoCollege","AL",0
"2.Female","1.White","45-54","1.NoCollege","TX",1
"2.Female","1.White","55+","2.SomeCollege","FL",1
"2.Female","1.White","55+","2.SomeCollege","VA",0
"2.Female","1.White","55+","2.SomeCollege","WI",1
"2.Female","1.White","55+","1.NoCollege","MD",0
"2.Female","1.White","55+","3.CollegeOrMore","HI",1
"2.Female","1.White","45-54","1.NoCollege","MT",1
"2.Female","1.White","45-54","3.CollegeOrMore","PA",1
"2.Female","1.White","45-54","1.NoCollege","KY",1
"2.Female","1.White","45-54","3.CollegeOrMore","MN",1
"2.Female","1.White","55+","2.SomeCollege","WY",0
"2.Female","1.White","55+","2.SomeCollege","ND",1
"2.Female","1.White","55+","3.CollegeOrMore","WY",0
"2.Female","1.White","55+","1.NoCollege","MI",0
"2.Female","1.White","55+","1.NoCollege","WY",0
"2.Female","1.White","55+","3.CollegeOrMore","AK",1
"2.Female","1.White","55+","3.CollegeOrMore","MT",0
"2.Female","1.White","55+","3.CollegeOrMore","LA",1
"2.Female","1.White","55+","3.CollegeOrMore","MA",1
"2.Female","1.White","55+","2.SomeCollege","WY",0
"2.Female","1.White","55+","2.SomeCollege","WY",0
"2.Female","1.White","55+","3.CollegeOrMore","ID",1
"2.Female","1.White","55+","3.CollegeOrMore","FL",0
"2.Female","1.White","55+","3.CollegeOrMore","TX",0
"2.Female","1.White","55+","3.CollegeOrMore","DE",1
"2.Female","1.White","55+","2.SomeCollege","WY",1
"2.Female","1.White","55+","2.SomeCollege","ND",0
"2.Female","1.White","55+","3.CollegeOrMore","NM",1
"2.Female","1.White","55+","3.CollegeOrMore","VT",1
"2.Female","1.White","55+","3.CollegeOrMore","WV",0
"2.Female","1.White","55+","2.SomeCollege","MS",0
"2.Female","1.White","55+","3.CollegeOrMore","UT",1
"2.Female","1.White","55+","2.SomeCollege","UT",0
"2.Female","1.White","55+","3.CollegeOrMore","NH",1
"2.Female","1.White","55+","1.NoCollege","NV",1
"2.Female","1.White","55+","2.SomeCollege","FL",0
"2.Female","1.White","55+","3.CollegeOrMore","UT",1
"2.Female","1.White","55+","2.SomeCollege","MD",0
"2.Female","1.White","55+","2.SomeCollege","SC",0
"2.Female","1.White","55+","2.SomeCollege","NH",0
"2.Female","1.White","55+","1.NoCollege","VA",0
"2.Female","1.White","55+","2.SomeCollege","AL",0
"2.Female","1.White","55+","2.SomeCollege","OH",0
"2.Female","1.White","55+","1.NoCollege","FL",1
"2.Female","1.White","55+","2.SomeCollege","IA",1
"2.Female","1.White","55+","3.CollegeOrMore","LA",1
"2.Female","1.White","55+","2.SomeCollege","GA",1
"2.Female","1.White","55+","2.SomeCollege","NC",0
"2.Female","1.White","55+","2.SomeCollege","OK",0
"2.Female","1.White","55+","3.CollegeOrMore","CT",1
"2.Female","1.White","55+","2.SomeCollege","NC",0
"2.Female","1.White","55+","1.NoCollege","NE",0
"2.Female","1.White","55+","1.NoCollege","OH",0
"2.Female","1.White","55+","3.CollegeOrMore","GA",0
"2.Female","1.White","55+","2.SomeCollege","MO",0
"2.Female","1.White","55+","2.SomeCollege","OH",1
"2.Female","1.White","55+","3.CollegeOrMore","SC",0
"2.Female","1.White","55+","2.SomeCollege","MN",0
"2.Female","1.White","55+","2.SomeCollege","AZ",0
"2.Female","1.White","55+","2.SomeCollege","ND",0
"2.Female","1.White","55+","2.SomeCollege","MI",0
"2.Female","1.White","55+","1.NoCollege","KS",0
"2.Female","1.White","55+","1.NoCollege","CO",0
"2.Female","1.White","55+","3.CollegeOrMore","NE",1
"2.Female","1.White","55+","3.CollegeOrMore","AZ",0
"2.Female","1.White","55+","3.CollegeOrMore","MA",1
"2.Female","1.White","55+","3.CollegeOrMore","WV",0
"2.Female","1.White","55+","3.CollegeOrMore","VA",1
"2.Female","1.White","55+","3.CollegeOrMore","NE",0
"2.Female","1.White","55+","2.SomeCollege","OK",0
"2.Female","1.White","55+","2.SomeCollege","OR",0
"2.Female","1.White","55+","1.NoCollege","ME",1
"2.Female","1.White","55+","2.SomeCollege","OR",0
"2.Female","1.White","55+","3.CollegeOrMore","KS",0
"2.Female","1.White","55+","2.SomeCollege","KY",0
"2.Female","1.White","55+","3.CollegeOrMore","MN",1
"2.Female","1.White","55+","3.CollegeOrMore","TN",1
"2.Female","1.White","55+","2.SomeCollege","NE",0
"2.Female","1.White","55+","1.NoCollege","MS",0
"2.Female","1.White","55+","2.SomeCollege","SC",1
"2.Female","1.White","55+","3.CollegeOrMore","SC",1
"2.Female","1.White","55+","3.CollegeOrMore","MI",0
"2.Female","1.White","55+","1.NoCollege","NE",1
"2.Female","1.White","55+","2.SomeCollege","OR",0
"2.Female","1.White","55+","1.NoCollege","MO",0
"2.Female","1.White","55+","2.SomeCollege","MD",0
"2.Female","1.White","55+","2.SomeCollege","ID",0
"2.Female","1.White","55+","3.CollegeOrMore","MS",0
"2.Female","1.White","55+","1.NoCollege","ID",0
"2.Female","1.White","55+","3.CollegeOrMore","AR",1
"2.Female","1.White","55+","3.CollegeOrMore","TN",0
"2.Female","1.White","55+","2.SomeCollege","ME",1
"2.Female","1.White","55+","2.SomeCollege","ME",0
"2.Female","1.White","55+","2.SomeCollege","HI",0
"2.Female","1.White","55+","3.CollegeOrMore","ME",1
"2.Female","1.White","55+","3.CollegeOrMore","NH",1
"2.Female","1.White","55+","3.CollegeOrMore","NV",0
"2.Female","1.White","55+","1.NoCollege","ME",0
"2.Female","1.White","55+","3.CollegeOrMore","NE",0
"2.Female","1.White","55+","3.CollegeOrMore","ME",0
"2.Female","1.White","55+","2.SomeCollege","NE",0
"2.Female","1.White","55+","1.NoCollege","WV",0
"2.Female","1.White","55+","2.SomeCollege","NV",1
"2.Female","1.White","55+","3.CollegeOrMore","VT",1
"2.Female","1.White","55+","3.CollegeOrMore","MS",0
"2.Female","1.White","55+","1.NoCollege","WV",1
"2.Female","1.White","55+","2.SomeCollege","WV",0
"2.Female","1.White","55+","1.NoCollege","WV",1
"2.Female","1.White","55+","2.SomeCollege","HI",1
"2.Female","1.White","55+","2.SomeCollege","DE",0
"2.Female","1.White","55+","2.SomeCollege","NH",0
"2.Female","1.White","55+","2.SomeCollege","MT",0
"2.Female","1.White","55+","1.NoCollege","NV",0
"2.Female","1.White","55+","2.SomeCollege","HI",1
"2.Female","1.White","55+","1.NoCollege","AK",1
"2.Female","1.White","55+","3.CollegeOrMore","CO",1
"2.Female","1.White","55+","3.CollegeOrMore","MN",0
"2.Female","1.White","55+","2.SomeCollege","MD",0
"2.Female","1.White","55+","2.SomeCollege","SC",0
"2.Female","1.White","55+","2.SomeCollege","DE",0
"2.Female","1.White","55+","2.SomeCollege","OH",0
"2.Female","1.White","55+","3.CollegeOrMore","VA",1
"2.Female","1.White","55+","1.NoCollege","WI",0
"2.Female","1.White","55+","2.SomeCollege","KS",0
"2.Female","1.White","55+","2.SomeCollege","DE",0
"2.Female","1.White","55+","2.SomeCollege","WA",1
"2.Female","1.White","55+","3.CollegeOrMore","TN",1
"2.Female","1.White","55+","2.SomeCollege","MS",0
"2.Female","1.White","55+","2.SomeCollege","NE",0
"2.Female","1.White","55+","2.SomeCollege","AR",0
"2.Female","1.White","55+","2.SomeCollege","WI",0
"2.Female","1.White","55+","3.CollegeOrMore","AL",0
"2.Female","1.White","55+","2.SomeCollege","CO",0
"2.Female","1.White","55+","1.NoCollege","CO",1
"2.Female","1.White","55+","2.SomeCollege","GA",0
"2.Female","1.White","55+","2.SomeCollege","MT",0
